,year,county_name,state_name,AREA.PLANTED,PRODUCTION,AREA.HARVESTED,YIELD,week,stage,percentage,overlapping,percentage_overlap,condition_class,condition_score,weekly_dayl,weekly_prcp,weekly_srad,weekly_swe,weekly_tmax,weekly_tmin,weekly_vp,Longitude,Latitude
4431,2010,boone_illinois,ILLINOIS,43000.0,2486000.0,42800.0,14.3684210526316,43,PCT HARVESTED,99,NONE,0,NONE,0.0,36853.7345216632,2.64649725220051,172.665280806713,0.0,14.0762149003836,4.00773046377214,877.701941041865,-88.822984930189,42.3238799137356
4432,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,18,PCT PLANTED,2,NONE,0,NONE,0.0,50515.1559930412,0.116851342967069,479.233020670685,0.0,16.1371566064483,3.23340659146282,780.004949641897,-88.822984930189,42.3238799137356
4433,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,19,PCT PLANTED,16,NONE,0,NONE,0.0,51476.6572736617,4.32492216038762,347.328400352208,0.0,23.3514758804051,11.8468681362813,1412.1048866244,-88.822984930189,42.3238799137356
4434,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,20,PCT PLANTED,47,PCT EMERGED,12,NONE,0.0,52333.602441287,4.25649725379347,455.080137376238,0.0,21.2155769203172,8.21344780714521,1129.05603630057,-88.822984930189,42.3238799137356
4435,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,21,PCT PLANTED,59,PCT EMERGED,30,NONE,0.0,53064.5610923907,6.54496489285624,353.747286283053,0.0,19.490114465738,9.14721918091524,1188.57668175889,-88.822984930189,42.3238799137356
4436,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,22,PCT PLANTED,78,PCT EMERGED,53,NONE,0.0,53648.4988881019,0.0165170935165678,446.441738382509,0.0,28.8998061411256,14.9853815680167,1717.86741541302,-88.822984930189,42.3238799137356
4437,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,23,PCT PLANTED,92,PCT EMERGED,76,FAIR,3.71,54066.5610178667,5.44118590286782,332.202048256284,0.0,26.0234050785666,15.3385012206577,1799.74905207335,-88.822984930189,42.3238799137356
4438,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,24,PCT PLANTED,96,PCT EMERGED,91,FAIR,3.65,54304.014969785,2.33376526272195,386.702942863343,0.0,25.431156897574,14.0665476154786,1614.51571843447,-88.822984930189,42.3238799137356
4439,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,25,PCT PLANTED,97,PCT EMERGED,93,POOR,3.56,54352.0137177818,2.63479548227383,301.544816807804,0.0,24.2836721662491,15.777516780901,1816.15970036806,-88.822984930189,42.3238799137356
4440,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,26,PCT EMERGED,97,PCT BLOOMING,6,POOR,3.56,54208.7201856303,0.095847069482252,427.236897274106,0.0,29.1055021315122,16.9061660663258,1965.1304859725,-88.822984930189,42.3238799137356
4441,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,27,PCT BLOOMING,17,NONE,0,FAIR,3.67,53879.5660008394,0.0,478.327345469641,0.0,30.9709966316619,16.3055235042677,1850.99824181115,-88.822984930189,42.3238799137356
4442,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,28,PCT BLOOMING,45,NONE,0,POOR,3.58,53376.5256308904,1.71385683722894,401.625273121146,0.0,29.5410500681881,17.5611965878979,2026.69494293548,-88.822984930189,42.3238799137356
4443,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,29,PCT BLOOMING,67,PCT SETTING PODS,15,POOR,3.6,52716.6301707732,12.1677365800214,296.046523337545,0.0,32.3953479800614,22.3894139276465,2710.73782724979,-88.822984930189,42.3238799137356
4444,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,30,PCT BLOOMING,87,PCT SETTING PODS,45,POOR,3.59,51920.0655268668,9.11355922590391,342.738705612946,0.0,29.9836462053478,19.0030296265133,2200.86094414009,-88.822984930189,42.3238799137356
4445,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,31,PCT BLOOMING,91,PCT SETTING PODS,57,POOR,3.53,51008.2649817088,2.58895909662105,340.406701745859,0.0,30.43770452093,19.7895772439656,2317.80668321547,-88.822984930189,42.3238799137356
4446,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,32,PCT BLOOMING,97,PCT SETTING PODS,75,POOR,3.5,50002.3022222461,6.35984432155105,365.458594199939,0.0,25.7487042124891,14.5104441329819,1662.7652781653,-88.822984930189,42.3238799137356
4447,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,33,PCT BLOOMING,98,PCT SETTING PODS,91,POOR,3.44,48921.7625498417,2.41597527829573,413.737138335958,0.0,27.653139489911,14.5879441476421,1671.22061196352,-88.822984930189,42.3238799137356
4448,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,34,PCT SETTING PODS,97,PCT DROPPING LEAVES,1,VERY.POOR,3.35,47784.1080478766,3.70159798227387,394.310550936558,0.0,27.0786034883306,14.3025427426465,1636.00272795103,-88.822984930189,42.3238799137356
4449,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,35,PCT SETTING PODS,99,PCT DROPPING LEAVES,4,VERY.POOR,3.33,46604.5031669719,3.32042277344219,320.04081500872,0.0,27.2165888234955,16.1795879126468,1877.33314752637,-88.822984930189,42.3238799137356
4450,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,36,PCT DROPPING LEAVES,13,NONE,0,VERY.POOR,3.26,45395.9657416152,0.0,390.279140719273,0.0,23.0387774768475,9.97424602937931,1236.80579905341,-88.822984930189,42.3238799137356
4451,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,37,PCT DROPPING LEAVES,31,NONE,0,VERY.POOR,3.32,44169.7802865537,2.42102258636983,318.31651718829,0.0,18.9818376087298,8.4466086705744,1148.41015238407,-88.822984930189,42.3238799137356
4452,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,38,PCT DROPPING LEAVES,61,PCT HARVESTED,4,VERY.POOR,3.31,42936.0573530744,4.02591117252954,299.178598848746,0.0,18.7837179366486,8.44458790969499,1116.27915363056,-88.822984930189,42.3238799137356
4453,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,39,PCT DROPPING LEAVES,77,PCT HARVESTED,12,VERY.POOR,3.39,41704.3702203287,8.89025794570897,271.536507832407,0.0,16.9447527509615,6.85080890816674,1017.26557488261,-88.822984930189,42.3238799137356
4454,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,40,PCT DROPPING LEAVES,95,PCT HARVESTED,50,POOR,3.42,40484.4393458104,0.0,375.871104840103,0.0,25.779149888636,7.03322803167233,1028.22761313936,-88.822984930189,42.3238799137356
4455,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,41,PCT DROPPING LEAVES,98,PCT HARVESTED,73,NONE,0.0,39286.8034193996,4.17753052575029,222.228240233201,0.0,19.9647374703334,9.31972986023068,1188.29181673006,-88.822984930189,42.3238799137356
4456,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,42,PCT HARVESTED,84,NONE,0,NONE,0.0,38123.4270433885,1.26090812171845,237.619241556114,0.0,13.2137057366389,1.84270908692579,701.69244969779,-88.822984930189,42.3238799137356
4457,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,43,PCT HARVESTED,94,NONE,0,NONE,0.0,37008.2078563797,0.842945665202953,222.095238172673,0.0,13.4937194799766,1.97904304102045,720.296396164667,-88.822984930189,42.3238799137356
4458,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,44,PCT HARVESTED,97,NONE,0,NONE,0.0,35957.290612003,3.68882021199689,222.496330844614,0.0,12.822623625052,0.658913308075403,644.579603202177,-88.822984930189,42.3238799137356
4459,2011,boone_illinois,ILLINOIS,34000.0,2024000.0,34000.0,12.5905263157895,45,PCT HARVESTED,98,NONE,0,NONE,0.0,34989.0907463847,8.28194902767058,164.353589661683,0.0,10.2770390719066,1.52073412931664,695.640285482628,-88.822984930189,42.3238799137356
4460,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,16,PCT PLANTED,5,NONE,0,NONE,0.0,48195.252279242,1.73886752067479,322.880051824782,0.0,13.2934996958035,3.79886904754591,821.287395873204,-88.822984930189,42.3238799137356
4461,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,17,PCT PLANTED,13,NONE,0,NONE,0.0,49314.4020289606,2.91868284410855,385.885184480157,0.0,14.1412194712549,2.41964438382732,730.071245354174,-88.822984930189,42.3238799137356
4462,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,18,PCT PLANTED,21,PCT EMERGED,7,NONE,0.0,50370.4753462683,3.23074938998738,322.091941463205,0.0,20.7430402919632,11.0003022069751,1346.2036920438,-88.822984930189,42.3238799137356
4463,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,19,PCT PLANTED,44,PCT EMERGED,14,NONE,0.0,51345.208853809,0.61417277230084,430.934348012065,0.0,20.6137026887528,8.37846611769499,1099.26070101299,-88.822984930189,42.3238799137356
4464,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,20,PCT PLANTED,80,PCT EMERGED,40,NONE,0.0,52218.3921172686,0.960012210794566,505.902907407619,0.0,27.6419963260273,9.64766939844986,1161.87495266794,-88.822984930189,42.3238799137356
4465,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,21,PCT PLANTED,94,PCT EMERGED,78,NONE,0.0,52968.6634132469,2.88215201241772,443.130170703371,0.0,27.5498076969887,11.5784508538625,1322.84859692919,-88.822984930189,42.3238799137356
4466,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,22,PCT PLANTED,98,PCT EMERGED,91,POOR,3.61,53574.8309449882,3.55543651080648,352.177626615624,0.0,22.1688629500886,11.0580616695249,1350.94843879113,-88.822984930189,42.3238799137356
4467,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,23,PCT PLANTED,99,PCT EMERGED,96,VERY.POOR,3.4,54017.6083239135,0.0,444.471689440829,0.0,27.6802091007559,12.5158424867961,1422.0525368864,-88.822984930189,42.3238799137356
4468,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,24,PCT EMERGED,97,PCT BLOOMING,3,VERY.POOR,3.33,54281.5586694664,1.78163919278554,390.003583749718,0.0,28.3690369137914,14.7142521330725,1665.21636814774,-88.822984930189,42.3238799137356
4469,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,25,PCT BLOOMING,11,NONE,0,VERY.POOR,3.1,54356.9049795148,0.0,403.418298188001,0.0,31.3057936571165,18.1560118856302,2034.06550663353,-88.822984930189,42.3238799137356
4470,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,26,PCT BLOOMING,25,NONE,0,VERY.POOR,2.88,54240.7734261724,0.359590964403199,451.033830947783,0.0,31.4350519290919,15.6273473812692,1624.31177500258,-88.822984930189,42.3238799137356
4471,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,27,PCT BLOOMING,42,NONE,0,VERY.POOR,2.63,53937.5760109032,0.0179716117761947,392.770239763644,0.0,36.4566575304784,22.2110210556687,2486.51460407709,-88.822984930189,42.3238799137356
4472,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,28,PCT BLOOMING,70,PCT SETTING PODS,15,VERY.POOR,2.61,53458.4324466766,0.845093101322178,404.761510963114,0.0,31.6653098198375,17.3823458507966,1788.91563931606,-88.822984930189,42.3238799137356
4473,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,29,PCT BLOOMING,84,PCT SETTING PODS,40,VERY.POOR,2.41,52819.7611529638,5.58925365517882,366.942177752727,0.0,32.5342261689341,19.6672527734759,2033.06648928837,-88.822984930189,42.3238799137356
4474,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,30,PCT BLOOMING,95,PCT SETTING PODS,61,VERY.POOR,2.26,52041.418248364,3.28795024699853,317.969641253479,0.0,30.5887576182974,18.8247573074404,2135.1488295335,-88.822984930189,42.3238799137356
4475,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,31,PCT BLOOMING,97,PCT SETTING PODS,82,VERY.POOR,2.26,51144.7668513669,1.84000152633304,382.039876316057,0.0,31.5812209904267,18.0202167291781,1915.64304479429,-88.822984930189,42.3238799137356
4476,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,32,PCT BLOOMING,98,PCT SETTING PODS,88,VERY.POOR,2.3,50151.0127740098,2.91969016957596,371.471863612733,0.0,26.3636095948854,13.4999648951203,1458.55080561935,-88.822984930189,42.3238799137356
4477,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,33,PCT SETTING PODS,94,NONE,0,VERY.POOR,2.38,49080.0045560993,1.86000763149125,378.673194356599,0.0,25.0334661105905,12.388708796475,1403.48817586375,-88.822984930189,42.3238799137356
4478,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,34,PCT SETTING PODS,97,NONE,0,VERY.POOR,2.35,47949.5273032089,1.62826007415378,409.085140591576,0.0,29.132745716598,13.7751480308936,1499.11379568917,-88.822984930189,42.3238799137356
4479,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,35,PCT DROPPING LEAVES,7,NONE,0,VERY.POOR,2.6,46775.0723872482,0.558278388592786,353.019870291117,0.0,29.9763507319021,16.7899694835747,1821.9521548093,-88.822984930189,42.3238799137356
4480,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,36,PCT DROPPING LEAVES,21,PCT HARVESTED,1,VERY.POOR,2.58,45569.9419678629,3.84864163899087,303.653246317154,0.0,27.87364925395,14.9683989631387,1712.35836695111,-88.822984930189,42.3238799137356
4481,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,37,PCT DROPPING LEAVES,45,PCT HARVESTED,3,VERY.POOR,2.62,44345.6377662593,1.0161111110296,374.124072072561,0.0,24.9768940767817,8.99158729760201,1152.35231083275,-88.822984930189,42.3238799137356
4482,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,38,PCT DROPPING LEAVES,66,PCT HARVESTED,8,VERY.POOR,2.64,43112.4007191268,2.14152472607236,313.687832682124,0.0,18.4550167894189,5.05792125009719,886.564833495498,-88.822984930189,42.3238799137356
4483,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,39,PCT DROPPING LEAVES,85,PCT HARVESTED,22,VERY.POOR,2.66,41879.8381523533,0.0,373.266370552072,0.0,21.8214835113367,4.26060744965283,838.923686026362,-88.822984930189,42.3238799137356
4484,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,40,PCT DROPPING LEAVES,97,PCT HARVESTED,47,VERY.POOR,2.82,40657.6091818338,0.0152228326577652,276.588324256869,0.0,16.0183058642351,4.20725427453988,845.278968438415,-88.822984930189,42.3238799137356
4485,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,41,PCT DROPPING LEAVES,98,PCT HARVESTED,69,NONE,0.0,39456.0945190877,3.95363858433086,261.512310808249,0.0,15.8385576836501,1.47435591691196,694.743330176497,-88.822984930189,42.3238799137356
4486,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,42,PCT HARVESTED,80,NONE,0,NONE,0.0,38287.0229068891,4.2705967625528,216.848047853244,0.0,15.5773870661145,4.25821275687043,836.35067135132,-88.822984930189,42.3238799137356
4487,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,43,PCT HARVESTED,87,NONE,0,NONE,0.0,37163.9898635436,2.38513583790907,197.058079997844,0.0,15.8555097723327,5.74919566604103,1009.19674922026,-88.822984930189,42.3238799137356
4488,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,44,PCT HARVESTED,96,NONE,0,NONE,0.0,36102.8101909484,0.0,235.771985649044,0.0,8.99923686463026,-1.69891788210505,539.669839609819,-88.822984930189,42.3238799137356
4489,2012,boone_illinois,ILLINOIS,36000.0,1571000.0,35800.0,-5.65000000000001,45,PCT HARVESTED,98,NONE,0,NONE,0.0,35121.5865330958,2.63303724114166,178.228818590679,0.0,10.2512377902993,1.04121641691101,682.722198877579,-88.822984930189,42.3238799137356
4490,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,18,PCT PLANTED,0,NONE,0,NONE,0.0,50076.1996319111,3.00060745031642,427.214206276359,4.7748076897521,21.3392414375685,8.13327838893484,1111.82309873811,-88.822984930189,42.3238799137356
4491,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,19,PCT PLANTED,0,NONE,0,NONE,0.0,51076.1616610386,2.86668956334821,413.292789922675,0.0866636142682771,19.1559890039966,6.92025488423995,1012.47763843094,-88.822984930189,42.3238799137356
4492,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,20,PCT PLANTED,19,PCT EMERGED,1,NONE,0.0,51980.5089410915,1.32933302833193,465.164505675599,0.0,26.3830219802693,9.45536172054725,1237.46560915806,-88.822984930189,42.3238799137356
4493,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,21,PCT PLANTED,40,PCT EMERGED,12,NONE,0.0,52768.0977057339,2.53573718012489,321.100131369045,0.0,20.6637988320492,10.0373046397617,1308.93827988435,-88.822984930189,42.3238799137356
4494,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,22,PCT PLANTED,49,PCT EMERGED,32,NONE,0.0,53417.5249482505,4.54638278414296,282.43166205065,0.0,23.0217887732281,13.8955220015349,1618.30272456578,-88.822984930189,42.3238799137356
4495,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,23,PCT PLANTED,62,PCT EMERGED,43,NONE,0.0,53908.7648111979,2.45604090270688,397.910619658865,0.0,21.318621793655,9.60875763095488,1204.13095619099,-88.822984930189,42.3238799137356
4496,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,24,PCT PLANTED,90,PCT EMERGED,67,FAIR,3.67,54225.0831634186,3.64784188082803,404.738163888673,0.0,27.4938263025622,14.4290491418233,1652.45609343998,-88.822984930189,42.3238799137356
4497,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,25,PCT PLANTED,96,PCT EMERGED,87,GOOD,3.77,54354.9277176816,9.49365842928234,402.630025791452,0.0,27.5202884519784,14.4627884601644,1670.16721285306,-88.822984930189,42.3238799137356
4498,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,26,PCT PLANTED,97,PCT EMERGED,93,GOOD,3.8,54293.3697409903,17.9895985882152,288.073824718322,0.0,26.6845955449874,17.6979029277597,2028.7627575773,-88.822984930189,42.3238799137356
4499,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,27,PCT EMERGED,97,PCT BLOOMING,9,GOOD,3.76,54042.7572353861,1.34852411394418,407.597967110565,0.0,26.5838889050979,14.7804013988474,1693.93403284541,-88.822984930189,42.3238799137356
4500,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,28,PCT BLOOMING,32,NONE,0,GOOD,3.77,53612.4084386208,1.24608058668218,380.06748636127,0.0,28.6617170492226,17.0128311995913,1979.24120152885,-88.822984930189,42.3238799137356
4501,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,29,PCT BLOOMING,50,PCT SETTING PODS,11,GOOD,3.76,53017.403368604,0.563235655236223,399.576957977444,0.0,32.3807280287783,20.5599404700073,2437.3020439474,-88.822984930189,42.3238799137356
4502,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,30,PCT BLOOMING,65,PCT SETTING PODS,16,GOOD,3.75,52276.8185513488,4.34030982907446,361.38845852676,0.0,23.6928907255841,13.2920848518355,1539.69656625452,-88.822984930189,42.3238799137356
4503,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,31,PCT BLOOMING,81,PCT SETTING PODS,39,GOOD,3.83,51411.7710890997,1.66992979188323,385.225038218702,0.0,24.8637118362827,13.4343727190998,1547.35181021778,-88.822984930189,42.3238799137356
4504,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,32,PCT BLOOMING,90,PCT SETTING PODS,63,GOOD,3.77,50443.6595081893,2.24137210236352,399.324818379422,0.0,26.2305647168258,14.4980799766105,1664.39560575567,-88.822984930189,42.3238799137356
4505,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,33,PCT BLOOMING,93,PCT SETTING PODS,76,FAIR,3.66,49392.8102768,0.0,452.043119758913,0.0,25.4049252011109,11.3491254689056,1351.10881839887,-88.822984930189,42.3238799137356
4506,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,34,PCT BLOOMING,94,PCT SETTING PODS,83,POOR,3.55,48277.6428064665,2.22732753405786,391.776819095216,0.0,28.4295558585934,15.0238247754664,1722.93706712734,-88.822984930189,42.3238799137356
4507,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,35,PCT SETTING PODS,91,NONE,0,POOR,3.44,47114.3052473243,4.59209096679175,335.822510606349,0.0,30.8163354650085,18.5691559812525,2150.73473265931,-88.822984930189,42.3238799137356
4508,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,36,PCT SETTING PODS,97,PCT DROPPING LEAVES,3,VERY.POOR,3.36,45916.6952713628,0.0132631257731326,361.668304347876,0.0,26.3313873527396,13.3310683756084,1552.86300262339,-88.822984930189,42.3238799137356
4509,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,37,PCT DROPPING LEAVES,13,NONE,0,VERY.POOR,3.37,44696.7810168889,4.44054792255564,311.469664202214,0.0,25.2652884775611,13.0382097094924,1601.81546222654,-88.822984930189,42.3238799137356
4510,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,38,PCT DROPPING LEAVES,37,PCT HARVESTED,1,VERY.POOR,3.39,43465.1005525507,2.46632631342052,292.409009490985,0.0,22.0853357775016,10.1311141646243,1281.55673268077,-88.822984930189,42.3238799137356
4511,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,39,PCT DROPPING LEAVES,66,PCT HARVESTED,10,POOR,3.52,42231.3741724855,0.44771062348934,360.068299848955,0.0,23.5613141094809,8.18806471179839,1089.86222984677,-88.822984930189,42.3238799137356
4512,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,42,PCT DROPPING LEAVES,97,PCT HARVESTED,68,POOR,3.61,38616.9796621022,2.42306165905528,202.886512424483,0.0,13.0676755087134,3.43632479056589,792.59338700291,-88.822984930189,42.3238799137356
4513,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,43,PCT DROPPING LEAVES,99,PCT HARVESTED,85,NONE,0.0,37479.2795097155,0.0069108668883059,249.590978571201,0.0,8.53792276982132,-2.73964896854195,502.203080080659,-88.822984930189,42.3238799137356
4514,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,44,PCT HARVESTED,92,NONE,0,NONE,0.0,36398.6787878463,5.09891178317923,209.050288464706,0.0,12.2493757651402,1.95761599702822,724.6634006803,-88.822984930189,42.3238799137356
4515,2013,boone_illinois,ILLINOIS,40200.0,2110000.0,40200.0,3.30578947368421,45,PCT HARVESTED,97,NONE,0,NONE,0.0,35392.6374747215,2.40711996505112,204.328409743396,0.0,10.6893620285796,0.50091727390534,659.708046294831,-88.822984930189,42.3238799137356
4516,2014,boone_illinois,ILLINOIS,39900.0,2286000.0,39800.0,7.45052631578947,17,PCT PLANTED,2,NONE,0,NONE,0.0,48841.5052882231,3.12309524083484,426.739786080534,15.4341025707006,16.4637393153776,3.95008241980887,749.73872429984,-88.822984930189,42.3238799137356
4517,2014,boone_illinois,ILLINOIS,39900.0,2286000.0,39800.0,7.45052631578947,18,PCT PLANTED,3,NONE,0,NONE,0.0,49926.7164963942,1.71870116021152,265.273435581007,0.0923626372674241,12.2318131881465,4.96279456461888,861.01164265168,-88.822984930189,42.3238799137356
4518,2014,boone_illinois,ILLINOIS,39900.0,2286000.0,39800.0,7.45052631578947,19,PCT PLANTED,26,NONE,0,NONE,0.0,50938.684755132,1.67950244373454,415.984485649509,0.0,22.2924404810928,7.39427045264232,963.427478608631,-88.822984930189,42.3238799137356
4519,2014,boone_illinois,ILLINOIS,39900.0,2286000.0,39800.0,7.45052631578947,20,PCT PLANTED,36,PCT EMERGED,11,NONE,0.0,51857.9624583858,6.29146215424791,329.260955747667,0.0,16.443905669982,6.55250305173889,1017.15422104683,-88.822984930189,42.3238799137356
4520,2014,boone_illinois,ILLINOIS,39900.0,2286000.0,39800.0,7.45052631578947,21,PCT PLANTED,64,PCT EMERGED,32,NONE,0.0,52663.551004822,1.08963369913809,475.431157103971,0.0,25.0841254492237,9.70430250373079,1118.38488533849,-88.822984930189,42.3238799137356
4521,2014,boone_illinois,ILLINOIS,39900.0,2286000.0,39800.0,7.45052631578947,22,PCT PLANTED,85,PCT EMERGED,59,NONE,0.0,53333.9938639919,5.28634462240851,411.345622755523,0.0,28.2748565228431,14.007786945109,1558.50811717274,-88.822984930189,42.3238799137356
4522,2014,boone_illinois,ILLINOIS,39900.0,2286000.0,39800.0,7.45052631578947,23,PCT PLANTED,92,PCT EMERGED,80,EXCELLENT,3.9,53848.9545242626,3.56230311557851,331.554223122323,0.0,24.9216330962594,13.5780875982673,1561.16624139546,-88.822984930189,42.3238799137356
4523,2014,boone_illinois,ILLINOIS,39900.0,2286000.0,39800.0,7.45052631578947,24,PCT PLANTED,94,PCT EMERGED,89,GOOD,3.85,54191.1087770194,4.58964285340674,383.551704893473,0.0,23.7113720957322,11.8056578161661,1382.91869671907,-88.822984930189,42.3238799137356
4524,2014,boone_illinois,ILLINOIS,39900.0,2286000.0,39800.0,7.45052631578947,25,PCT PLANTED,96,PCT EMERGED,93,GOOD,3.86,54348.0602213542,12.51053723752,317.870250289693,0.0,28.0235500769446,17.0280967649523,1945.83291605482,-88.822984930189,42.3238799137356
4525,2014,boone_illinois,ILLINOIS,39900.0,2286000.0,39800.0,7.45052631578947,26,PCT EMERGED,95,PCT BLOOMING,9,EXCELLENT,3.89,54313.8722616901,9.76115231050385,341.311115514082,0.0,27.9816971701435,17.1981120295868,1970.50613936167,-88.822984930189,42.3238799137356
